,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Activity
189,-38.658349,6.477829557,8.213267632,4.837298632,9.56037381,-9.83225851,-6.328315365,-4.715848434,-13.15223622,9.719783734,STANDING
190,-37.31884728,7.213097258,7.982672582,0.925795033,8.907849972,-8.002662198,-4.830631348,-8.13605973,-11.16564593,0.947965978,STANDING
191,-20.08546545,-51.94731428,-5.428242517,7.522998889,-20.27330443,3.645521482,-7.855554793,-7.491391503,-2.013501228,-7.810294829,STANDING
192,-34.98570486,-14.68211356,-0.925891369,16.47204738,10.29615708,-11.48483043,-2.308431707,9.460386724,-6.045714003,4.441235213,STANDING
193,-41.26124255,4.948821589,-1.582245662,19.78214373,13.73407688,-8.315945125,-11.22501888,10.31990637,-3.348512808,-3.093997334,STANDING
194,-41.67928893,19.17662366,3.809368754,14.8011104,7.985785653,-14.06408614,2.335953769,5.870511274,-5.737910828,5.409974562,STANDING
195,-43.52000249,22.6392992,5.026017591,16.70397305,8.720980552,-13.92548523,-1.286243486,4.548121818,-2.189174573,-1.249025444,STANDING
196,-45.04197564,19.70962978,7.53953355,22.65218781,5.4411904,-13.43187467,-2.25179019,-0.374520712,-8.935301638,-3.715654803,STANDING
197,-42.96275481,21.31449271,3.962655563,15.50731645,7.538830505,-15.40527377,-0.517698933,5.107685578,-6.296046712,-1.537118813,STANDING
198,-42.98059072,23.15154246,-0.08388536,17.42541895,9.134210663,-16.33932043,5.728308,12.3390144,-5.575333626,2.360094933,STANDING
199,-42.42972453,27.85211298,3.651651849,11.47240935,6.020709745,-12.72627191,2.907411383,3.138724401,-8.976187594,2.261403249,STANDING
200,-38.51595699,16.86997169,11.30832548,4.269913479,5.761086334,-11.50492362,4.861229118,0.608699301,-7.181344523,1.827313459,STANDING
201,-38.80706772,20.84848388,8.101310122,3.302625752,8.993651321,-8.817127445,3.138978378,-2.629838978,-2.750033686,4.088073122,STANDING
202,-39.4548755,21.9262178,6.118310347,4.647745514,10.18449094,-9.559810939,3.075496731,0.022847984,-0.606627441,5.062530466,STANDING
203,-20.01327955,-46.77728266,-28.53782439,17.53022331,-31.87078619,1.370482692,-2.031073312,-3.962671643,17.90932978,-0.009856075,SITTING
204,-32.90601648,-16.76336153,-21.0157355,15.81796333,-0.083506344,-8.923313649,2.326995693,15.51274966,-8.267437028,3.366000512,SITTING
205,-36.88050737,4.876296038,-2.799502799,8.293784741,8.338534888,-10.72169194,9.858083049,19.30353877,-10.88843976,-0.408288477,SITTING
206,-39.4656704,31.38974068,2.254760701,-2.63040894,7.994519007,-5.513689033,10.04353498,13.46231948,1.006079326,-2.642881164,SITTING
207,-43.32282225,37.88507382,-0.795689715,3.441233976,7.021936041,-5.661981935,5.03406579,7.325926447,4.044664902,-2.610359078,SITTING
208,-43.4843329,38.36907696,0.853774793,3.213152127,5.974232921,-2.082723858,-0.092327707,2.128509437,7.330079388,-1.781806882,SITTING
209,-43.41742441,41.67622106,-1.69173726,4.910180922,4.105227317,-1.890198263,5.092737248,11.15462106,11.49787,1.1097106,SITTING
210,-42.80490767,39.70626277,0.242381777,3.972479904,0.642621559,-5.348723468,9.397868592,9.072757337,4.381241756,0.285104119,SITTING
211,-42.4103709,36.52878976,-1.542415637,3.722549404,1.893458431,-5.535875469,8.352990606,7.99813149,1.333295409,1.134317224,SITTING
212,-40.48581831,35.60093398,0.977990091,-0.269426296,0.448067648,-4.035523218,5.297824139,6.412251776,-0.386863811,2.927524066,SITTING
213,-41.22169956,31.27537582,1.651502911,1.027259769,4.672055518,-5.225377686,7.572257155,3.554014534,-1.228564439,-0.410530209,SITTING
214,-22.48939864,-32.21398035,-15.60213913,-13.29591742,-9.878919805,6.268458455,1.629453737,-5.260207492,-9.432595788,-3.980159858,LAYING
215,-30.40928283,-19.44693537,-15.91231019,-6.195375154,4.774825513,-3.581160682,-0.01395746,5.605453408,-4.213631142,-0.711113583,LAYING
216,-41.37956238,9.813367601,-11.85037203,1.949000952,17.21180517,-12.05733755,9.277718315,2.967547582,-10.24055346,4.681572919,LAYING
217,-43.96689648,27.06467237,-5.560511445,1.344713063,17.77750242,-6.937274801,5.409948407,12.26290791,-1.255145106,-6.785472392,LAYING
218,-43.57297433,28.76809551,-3.681180882,0.513478606,12.1093872,-5.861273138,7.848935501,5.116466267,3.171377224,-4.995710374,LAYING
219,-42.76755125,29.48124545,-8.009105701,-0.670901072,10.58843014,-9.127630009,5.342073022,5.088468659,7.139009422,1.44025113,LAYING
220,-41.00032755,23.934858,-5.370219401,-3.098744908,15.85575262,-8.013083975,7.964417749,8.781293837,4.750821412,-1.122022098,LAYING
221,-41.97855558,35.15610431,1.384387469,-6.251133806,12.43162601,-2.005706278,1.734458928,-0.206831807,10.48506766,-7.534528875,LAYING
222,-42.5244209,35.31773431,-1.939804457,-4.396760657,9.010013226,-3.026280274,1.168886694,2.739837216,6.287937458,-5.417259792,LAYING
223,-41.43940996,28.5273592,-3.1909797,-4.130586958,8.818462671,-6.029939865,6.074192493,4.641350866,2.442534665,-2.964023451,LAYING
224,-42.08394298,30.50319329,-7.865303079,-3.62795363,11.11664918,-7.217454012,3.648059122,6.040704212,3.709076653,-3.12776064,LAYING
225,-42.45095502,27.04361031,-8.846980985,-1.937674261,10.10566623,-6.014872707,5.098509265,5.172636604,-1.624526344,0.318329137,LAYING
226,-18.25534582,-54.817668,-20.37890122,10.1729627,-22.05914089,7.634141368,-11.10323757,-16.27425232,2.972982329,-13.960335,SITTING
227,-31.95990416,-18.78632611,-9.577250598,13.14249662,6.089305708,-8.459326813,-6.606473984,8.397238057,-7.682413773,2.489113593,SITTING
228,-35.6611102,-3.90057312,-3.440883727,9.729611369,9.11768319,-8.706406867,-9.545719149,8.216560827,-9.146201096,1.430445281,SITTING
229,-41.68177562,12.53828904,3.973867082,14.05219811,9.251934175,-4.208575842,-9.137064583,6.375155604,-1.950482408,1.092590194,SITTING
230,-41.70269619,22.50890403,3.386642713,6.311628341,12.06375335,-7.613730091,-2.074721278,3.585649248,1.184143321,4.07165563,SITTING
231,-41.78684534,30.40831406,2.051773239,4.007240733,4.775746127,-7.449050409,3.900837011,5.091202862,-1.834623683,1.097405001,SITTING
232,-41.94717199,26.69311886,-1.33640745,8.639064409,6.198708116,-6.564055957,0.175345395,8.091537288,-1.419335248,3.725794129,SITTING
233,-44.48641453,18.47604056,-6.85771021,15.3939673,11.62090073,-9.345625625,-9.091329114,6.976849473,-1.609230932,3.211829012,SITTING
234,-42.98087364,21.91813,-2.738755549,13.30294993,7.121688439,-11.16979886,-1.171613805,6.881821424,4.674654673,2.467127116,SITTING
235,-43.54991072,18.83403329,-1.621005985,15.41499225,9.176690578,-14.16938667,4.361013864,6.189711468,-6.05552602,-1.103885457,SITTING
236,-43.62363688,19.27438626,1.495015823,16.97512589,6.131951563,-11.68581029,2.136732776,6.686811569,-9.765939659,-0.570069687,SITTING
237,-33.2028606,1.617696389,15.84125477,-3.381799115,4.15802596,-2.827555675,-1.015873427,-3.029412807,-5.046715097,1.045515872,SITTING
238,30.57816005,-65.69083619,-72.09057772,49.03438176,-76.86846055,44.16674252,23.38874365,-63.93212803,28.52626331,-29.45128541,LAYING
239,6.886302532,-51.90898221,-102.6504422,53.08283237,-94.94290168,38.78006254,34.39557345,-75.29275427,28.34067004,-34.24772577,LAYING
240,-26.21721909,-26.28417612,-9.340462182,2.311189225,-1.196662014,-3.338268123,6.847009339,-8.250351,-1.497606113,9.036393912,LAYING
241,-22.75677791,-39.44471549,4.126294924,-1.139155547,6.40080109,1.611781162,-6.48631323,-2.402763117,-4.203441859,9.768490133,LAYING
242,-23.21853618,-35.8328418,-14.33348235,8.068799168,-14.93080159,1.618461277,0.921011938,-6.529183125,4.494710781,0.390329609,LAYING
243,-36.01725339,-4.007142838,-4.982736598,5.108445744,2.513723016,-6.684476601,-1.354186821,1.772806808,0.449078034,2.107707518,LAYING
244,-36.88837776,1.825287161,-1.558406722,-2.661641272,4.288584501,-5.398246734,1.266283228,-0.124123697,-3.752118747,2.500452793,LAYING
245,-38.51401548,4.108830811,-5.130181546,3.657794475,8.677492743,-1.39885177,-8.715516945,9.449578747,-1.957479811,-6.026241343,LAYING
246,-26.45148724,-31.01395904,0.455611788,-2.734713024,11.62442223,-3.640124686,-4.401689223,9.100259159,-7.474746872,11.06896316,LAYING
247,-23.17513522,-51.19651796,-22.67619589,8.925199537,-5.308061786,2.66917021,-4.859478192,7.183266819,3.21684949,2.848844035,LAYING
248,-24.21837159,-35.39332596,-20.96502405,3.156592592,-18.99068165,-0.186422313,12.6016517,0.625873104,5.391517718,-7.491023098,LAYING
249,36.71771478,5.179608222,10.27732726,-6.031018043,-1.962606502,20.43324673,-13.61823366,1.008201751,11.33354765,-7.79417614,WALKING
250,41.71164038,17.02351465,15.04594458,-5.911483082,0.591283895,26.30142943,-21.8015316,1.351624671,10.00628966,-4.497964966,WALKING
251,41.51907112,20.29887071,14.30357587,-5.338089088,2.671772118,23.99633666,-20.33480717,11.46978736,14.30027809,-0.409785116,WALKING
252,43.2110919,17.95791549,9.322161865,-1.529492856,-0.282839267,11.92806613,-14.54786655,-1.473349664,8.521278225,-6.571354874,WALKING
253,41.46898559,17.06128679,6.365441445,1.53701832,3.110785208,12.02534999,-20.90031797,-9.964257686,10.96906854,-3.612397685,WALKING
254,39.0539372,23.81771505,2.371147768,4.329002381,10.02171097,12.06542712,-18.66023061,-1.754504761,15.28091236,0.952130544,WALKING
255,41.48431941,25.26186898,2.380752909,3.093295033,5.787435131,11.53278495,-17.37090013,1.390915081,23.99529327,-1.319125427,WALKING
256,41.66380771,22.41820179,6.432910408,-0.675412986,6.813850662,18.44060361,-23.92483016,8.759755656,24.32145861,8.284772507,WALKING
257,42.72073372,1.289379451,6.477195783,-4.364759889,-8.835710263,7.244667336,0.747923787,-5.051394964,-0.586790445,-19.64012088,WALKING
258,50.90112116,19.26925508,12.39824848,-9.51689331,3.58789779,6.594695946,0.735797002,15.1533197,0.92417142,-14.60050482,WALKING
259,46.18771959,16.41240787,7.424718114,-5.434835247,4.711764493,4.486390152,-0.121052901,9.104412715,3.574482204,-13.76115892,WALKING
260,40.46684536,15.83314589,7.112762705,-5.398473413,0.107408772,7.919345106,-8.35246613,-0.110718736,3.758094986,-12.90739505,WALKING
261,40.77969278,26.23156856,6.08953295,3.317242154,2.562467931,9.773684358,-15.52176428,2.113460445,7.162455729,-7.659744269,WALKING
262,44.20111567,21.59070123,3.125834816,3.184507953,0.606385689,7.600387883,-16.22689779,0.943031075,6.736854651,-7.129831602,WALKING
263,43.37811849,21.26033514,3.431331906,-1.254300289,2.444902199,8.144203233,-18.51791186,2.496637583,17.11545845,-3.559450336,WALKING
264,42.32064709,32.62156899,-1.170133413,6.724524171,4.860370825,9.553791859,-13.53166519,0.352182697,5.647058554,-7.603852981,WALKING
265,45.30340892,25.75682142,4.611816034,3.691525637,1.637615323,10.82723193,-13.27882208,3.79722028,0.657948715,-10.50055634,WALKING
266,46.4525608,16.92519773,7.351249907,-5.636983164,-2.092761053,3.317433987,-6.132695351,9.076108453,2.813349677,-14.67755546,WALKING
267,42.66031603,22.57940819,8.713522689,-7.742541512,5.221572538,5.760485672,-7.432012952,4.309848405,6.578594057,-12.35057093,WALKING
268,54.4746223,28.58640701,2.287872433,0.979105541,8.927313088,19.47346214,-22.44019399,-3.347704993,7.902704275,2.377568434,WALKING
269,57.92423509,31.86505842,3.165696678,0.695099786,7.949539202,19.67452555,-22.29755726,-4.654764715,8.030676206,0.556555028,WALKING
270,56.55749854,14.37197664,-10.7726597,16.11362455,-15.52238314,24.95115296,-17.63194713,-13.88976028,18.11115689,-13.54802346,WALKING
271,49.05302156,8.495442864,-1.542765387,12.20726853,-3.448893836,21.38197987,-21.83469667,-10.22525613,23.0116555,-3.582997798,WALKING
272,53.16236239,10.61084863,-6.69410661,6.698834322,-13.31227293,10.10362419,-13.94171086,-3.290895106,13.12118559,-10.28444628,WALKING
273,54.88357236,22.36809183,9.546673649,-7.86267663,0.562080092,9.686947054,-4.507949544,15.42275492,-1.307862107,-13.47748779,WALKING
274,49.77332977,20.24997692,2.367309825,1.846719313,2.890846142,7.221777937,-12.02046644,-0.82113283,10.19496296,-14.87892147,WALKING
275,38.55627675,23.56917179,0.423206639,12.19039408,11.49592413,6.004865451,-15.5385691,-10.33137921,7.719720094,-3.151624071,WALKING
276,38.14960148,19.260619,2.909902553,8.46128199,4.158381115,8.970934282,-14.60543702,-12.42640063,6.444937634,-1.513330646,WALKING
277,41.55294932,8.603085619,8.037747095,-4.577660896,-2.163323315,6.943695199,-6.88111478,0.397351187,2.550231344,-5.983798972,WALKING
278,49.02679348,21.21802629,4.066363175,2.215385231,-5.225038535,14.3509152,-19.73601701,-5.375651367,1.415093036,-5.178171979,WALKING
279,48.17327449,23.34107626,12.491351,-2.878781908,6.481993396,15.54413177,-20.62584316,-5.160437242,2.829397114,-4.633323014,WALKING
280,39.93807637,14.52989586,12.33636152,-6.184730751,2.982256599,10.18786598,-14.44236006,2.510197561,5.843271331,-11.05044028,WALKING
281,44.23818685,18.95624627,15.26956412,-14.76610202,1.189212674,12.52276284,-12.86295527,7.620632394,11.05691432,-12.55809565,WALKING
282,40.81500307,21.14761698,7.924617881,-3.869702846,1.631325386,16.05442902,-20.80466625,3.479703962,14.95133916,-4.49252601,WALKING
283,47.25107782,2.88000162,0.378499513,9.74574077,-5.858837274,15.95696279,-16.32105542,-9.588056579,17.30713947,-10.2064472,WALKING
284,46.85451419,18.1018564,4.606116592,12.16802303,4.075495713,12.63361327,-24.70400665,-0.182271408,24.21953181,-0.891762774,WALKING
285,42.78102246,18.58196048,5.741466747,7.818319404,4.725343862,13.24919146,-23.48651084,-2.872559926,18.35990064,-2.075995018,WALKING
286,44.12675122,14.76339181,17.87952143,-10.97588284,1.405763964,12.75180491,-11.05830782,2.130463887,-7.123885123,-11.08445147,WALKING
287,43.2211441,20.13093935,10.37273816,-9.260064706,-6.923987325,10.58535889,-11.49434273,1.282702729,-6.7993302,-10.60057701,WALKING
288,45.54106658,28.29834104,4.217598709,-1.188813678,1.776645827,4.43556403,-12.20477711,5.2619713,2.03520412,-7.712613031,WALKING
289,54.50568119,29.32382186,4.739090306,-0.048194754,2.718747724,8.828244389,-17.30167499,5.027607316,5.658218506,-4.884672149,WALKING
290,55.50325522,37.11450919,3.216756421,5.227368429,2.241685793,10.96521942,-15.91305006,-5.227865273,-8.049306439,-7.063665172,WALKING
291,50.16890566,32.86446516,3.889447065,-0.95531116,1.152139624,9.85825042,-15.05135851,-7.334183722,-5.135114823,-10.24572584,WALKING
292,50.68674151,20.36678481,5.355268049,-5.719541913,-1.06578204,16.3440621,-15.62839677,-3.34840731,3.930125394,-10.83470144,WALKING
293,55.95147891,32.06217649,1.011007258,2.658761556,-1.564521361,15.20191483,-22.47672456,-4.406860879,-2.088779853,-4.542460683,WALKING
294,57.00295013,36.62712568,1.138830439,4.769798298,-0.930438102,15.39191627,-24.26982081,-1.811094516,-1.432334952,-4.948648029,WALKING
295,43.64171471,23.7935084,2.7751541,1.420546289,0.378657086,5.431365853,-12.94195661,7.04363542,8.100339891,-5.390745452,WALKING
296,40.50597221,24.59790357,0.759314174,1.515037923,1.410864545,7.518147512,-13.19428968,5.000362001,8.02027522,-2.9244476,WALKING
297,32.15225497,-2.832489198,-5.338855975,-1.716641526,-11.19987587,1.183941173,10.39956051,3.629142457,-5.538058192,1.956845305,WALKING_DOWNSTAIRS
298,41.47346584,21.92540843,-7.9486439,1.159625638,-8.961406025,10.361286,5.109066224,-5.683673239,-7.594886723,-0.834031885,WALKING_DOWNSTAIRS
299,53.31572317,23.12585291,-13.87009819,13.04441319,-12.27641968,10.96735683,-12.04368817,0.050816864,-7.44990016,-7.945527929,WALKING_DOWNSTAIRS
300,66.80203655,27.00828217,-20.05593741,17.07401265,-13.45773087,9.053501634,-8.909047277,-3.072077605,-11.37362687,-1.840265543,WALKING_DOWNSTAIRS
301,57.07152579,14.92049951,-19.70237238,12.80245948,-12.02061312,8.178714494,-4.804931007,-4.603189921,-6.027585556,-0.909727637,WALKING_DOWNSTAIRS
302,44.454193,9.3979095,-14.46136729,5.849220804,-9.157713567,4.021820925,1.960054827,1.070278865,-6.061840132,-4.822979322,WALKING_DOWNSTAIRS
303,45.91030943,14.27751602,-15.25277283,0.966719364,-9.396842244,0.710378861,-1.788969644,0.052454324,0.282324778,-1.866353646,WALKING_DOWNSTAIRS
304,29.03450274,-28.41691802,-13.90777034,8.88546416,-3.264703894,10.23159439,5.942323586,-12.67927089,13.92474846,-15.01301997,WALKING_UPSTAIRS
305,30.13455828,-25.69331673,-14.79185532,12.56117259,0.575831199,7.858906963,7.559171637,-7.08616207,13.36253853,-13.05268238,WALKING_UPSTAIRS
306,40.05527329,-23.00767463,1.024023703,1.864402845,30.88535106,6.488426712,-1.136818788,-1.449756023,9.249995528,-7.041629218,WALKING_UPSTAIRS
307,40.06166113,-28.79342225,2.230842039,0.302595839,21.9531346,6.329679585,-1.883187343,-2.780409297,-2.818831959,-7.997149998,WALKING_UPSTAIRS
308,37.19030449,-31.36995708,1.661906747,-5.930886873,2.64357955,2.35181881,7.735114801,5.078483627,-3.92715378,-14.61102937,WALKING_UPSTAIRS
309,39.08444689,-23.28378631,-2.520844341,-2.24189685,12.02552117,3.641545446,1.282018741,-0.529328885,7.419846479,-14.51861763,WALKING_UPSTAIRS
310,38.0274654,-15.81090706,0.350744715,1.303437188,16.33842053,3.043207107,0.378769306,6.080089128,2.740417797,-11.01750561,WALKING_UPSTAIRS
311,36.59808691,-10.75641124,2.873836949,-3.559770242,6.248593297,8.376041627,3.487303208,10.70096468,-4.469444809,-14.51187301,WALKING_UPSTAIRS
312,33.64891094,-12.75390676,-1.809740389,3.029258557,9.633034707,9.502765123,1.258779455,10.62391865,0.998981199,-12.84966648,WALKING_UPSTAIRS
313,37.98779386,-33.80965772,-21.57458146,15.01119703,1.287306641,6.03696691,7.135206185,-8.027051827,17.36710345,-21.67453301,WALKING_UPSTAIRS
314,30.96346099,-19.89520909,-9.912274943,12.42250333,10.05503208,7.748777637,-3.484578578,-1.935798561,14.888977,-6.867615738,WALKING_UPSTAIRS
315,39.05882631,-18.16368725,3.875557883,2.45178727,24.17108897,8.084205466,0.585985059,0.983817327,13.68790672,-8.750685705,WALKING_UPSTAIRS
316,47.12461222,-21.08748465,-1.863905399,1.006901343,20.5255579,3.250236155,3.612189605,3.39066423,11.10061898,-9.889162895,WALKING_UPSTAIRS
317,36.20330262,-19.37589365,-2.858841129,3.412866994,15.26253597,4.876622234,1.31408319,3.490979852,12.53381402,-6.134589335,WALKING_UPSTAIRS
318,37.45267638,-16.91513119,1.034243516,3.609689721,9.216347657,6.659850382,7.554897812,4.883376763,6.002700023,-19.21837992,WALKING_UPSTAIRS
319,41.17893812,-19.10638322,1.494502005,-1.136297777,7.521930355,10.71614611,-0.994656742,-0.152353662,-4.975004653,-18.9085342,WALKING_UPSTAIRS
320,37.47322366,-19.20918218,-2.476032191,2.883623003,5.719918469,10.06208619,-0.072166992,-5.044654266,2.594006854,-14.97399324,WALKING_UPSTAIRS
321,29.87998428,-12.7387744,-1.705759438,4.644939548,16.50524866,7.341210083,-2.547967045,10.18444073,10.2101835,-2.549072208,WALKING_UPSTAIRS
322,31.56511124,-36.62621722,-16.61839091,12.56994217,-1.038165287,11.76730439,6.30198015,-8.20724928,26.28027293,-20.36231106,WALKING_UPSTAIRS
323,32.84049769,-35.93500889,-3.78748493,-1.204767379,9.643922911,9.424752726,9.334139818,8.151915127,12.78666963,-13.53811513,WALKING_UPSTAIRS
324,41.89656163,-25.47635643,1.01831471,-0.34592774,21.99300868,8.019289195,5.96317988,-2.969675559,2.812076117,-17.36510449,WALKING_UPSTAIRS
325,40.95005931,-24.27834584,1.079579979,-0.048779192,21.89707604,6.80627531,-2.561318673,2.697092984,5.672354705,-10.34681415,WALKING_UPSTAIRS
326,33.97128029,-23.67511148,3.034587779,-4.319409997,4.663495164,3.972910068,3.436054563,6.523802613,2.737106951,-16.24035457,WALKING_UPSTAIRS
327,37.84535886,-23.23208702,10.75511331,-7.016919886,10.27337356,10.71439859,-1.628389279,1.600717118,7.060375483,-16.24817102,WALKING_UPSTAIRS
328,39.17644786,-21.54524519,8.911495815,-8.909965541,14.51770387,10.00789944,8.242927663,3.605015223,0.69634387,-17.08279002,WALKING_UPSTAIRS
